"MTU (CET/CEST)","Generation - Wind Offshore [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore [MW] Intraday / BZN|ES","Generation - Wind Offshore [MW] Current / BZN|ES","Generation - Wind Onshore [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore [MW] Intraday / BZN|ES","Generation - Wind Onshore [MW] Current / BZN|ES"
"11.04.2024 04:30 - 11.04.2024 04:45","n/e","n/e","n/e","7420","7916","7916"
"11.04.2024 04:45 - 11.04.2024 05:00","n/e","n/e","n/e","7375","7825","7825"
"11.04.2024 05:00 - 11.04.2024 05:15","n/e","n/e","n/e","7336","7195","7195"
"11.04.2024 05:15 - 11.04.2024 05:30","n/e","n/e","n/e","7290","7163","7163"
"11.04.2024 05:30 - 11.04.2024 05:45","n/e","n/e","n/e","7240","7138","7138"
"11.04.2024 05:45 - 11.04.2024 06:00","n/e","n/e","n/e","7185","7114","7114"
"11.04.2024 06:00 - 11.04.2024 06:15","n/e","n/e","n/e","7139","7235","7235"
"11.04.2024 06:15 - 11.04.2024 06:30","n/e","n/e","n/e","7074","7145","7145"
"11.04.2024 06:30 - 11.04.2024 06:45","n/e","n/e","n/e","7001","7075","7075"
"11.04.2024 06:45 - 11.04.2024 07:00","n/e","n/e","n/e","6920","7013","7013"
"11.04.2024 07:00 - 11.04.2024 07:15","n/e","n/e","n/e","6859","7604","7604"
"11.04.2024 07:15 - 11.04.2024 07:30","n/e","n/e","n/e","6752","7530","7530"
"11.04.2024 07:30 - 11.04.2024 07:45","n/e","n/e","n/e","6630","7458","7458"
"11.04.2024 07:45 - 11.04.2024 08:00","n/e","n/e","n/e","6490","7379","7379"
"11.04.2024 08:00 - 11.04.2024 08:15","n/e","n/e","n/e","6374","7989","7989"
"11.04.2024 08:15 - 11.04.2024 08:30","n/e","n/e","n/e","6202","7818","7818"
"11.04.2024 08:30 - 11.04.2024 08:45","n/e","n/e","n/e","6013","7627","7627"
"11.04.2024 08:45 - 11.04.2024 09:00","n/e","n/e","n/e","5810","7414","7414"
"11.04.2024 09:00 - 11.04.2024 09:15","n/e","n/e","n/e","5625","7240","7904"
"11.04.2024 09:15 - 11.04.2024 09:30","n/e","n/e","n/e","5402","6975","7638"
"11.04.2024 09:30 - 11.04.2024 09:45","n/e","n/e","n/e","5174","6686","7364"
"11.04.2024 09:45 - 11.04.2024 10:00","n/e","n/e","n/e","4945","6386","7082"
"11.04.2024 10:00 - 11.04.2024 10:15","n/e","n/e","n/e","4716","6059","5334"
"11.04.2024 10:15 - 11.04.2024 10:30","n/e","n/e","n/e","4503","5796","5121"
"11.04.2024 10:30 - 11.04.2024 10:45","n/e","n/e","n/e","4306","5572","4923"
"11.04.2024 10:45 - 11.04.2024 11:00","n/e","n/e","n/e","4124","5381","4737"
"11.04.2024 11:00 - 11.04.2024 11:15","n/e","n/e","n/e","3940","5212","4014"
"11.04.2024 11:15 - 11.04.2024 11:30","n/e","n/e","n/e","3794","5046","3874"
"11.04.2024 11:30 - 11.04.2024 11:45","n/e","n/e","n/e","3663","4876","3749"
"11.04.2024 11:45 - 11.04.2024 12:00","n/e","n/e","n/e","3545","4707","3639"
"11.04.2024 12:00 - 11.04.2024 12:15","n/e","n/e","n/e","3441","4528","3671"
"11.04.2024 12:15 - 11.04.2024 12:30","n/e","n/e","n/e","3326","4375","3559"
"11.04.2024 12:30 - 11.04.2024 12:45","n/e","n/e","n/e","3206","4236","3450"
"11.04.2024 12:45 - 11.04.2024 13:00","n/e","n/e","n/e","3088","4113","3350"
"11.04.2024 13:00 - 11.04.2024 13:15","n/e","n/e","n/e","2946","3981","3237"
"11.04.2024 13:15 - 11.04.2024 13:30","n/e","n/e","n/e","2857","3889","3173"
"11.04.2024 13:30 - 11.04.2024 13:45","n/e","n/e","n/e","2792","3811","3123"
"11.04.2024 13:45 - 11.04.2024 14:00","n/e","n/e","n/e","2750","3748","3088"
"11.04.2024 14:00 - 11.04.2024 14:15","n/e","n/e","n/e","2702","3670","2756"
"11.04.2024 14:15 - 11.04.2024 14:30","n/e","n/e","n/e","2691","3639","2779"
"11.04.2024 14:30 - 11.04.2024 14:45","n/e","n/e","n/e","2690","3625","2822"
"11.04.2024 14:45 - 11.04.2024 15:00","n/e","n/e","n/e","2697","3627","2878"
"11.04.2024 15:00 - 11.04.2024 15:15","n/e","n/e","n/e","2694","3619","2756"
"11.04.2024 15:15 - 11.04.2024 15:30","n/e","n/e","n/e","2720","3652","2817"
"11.04.2024 15:30 - 11.04.2024 15:45","n/e","n/e","n/e","2755","3699","2889"
"11.04.2024 15:45 - 11.04.2024 16:00","n/e","n/e","n/e","2799","3751","2965"
"11.04.2024 16:00 - 11.04.2024 16:15","n/e","n/e","n/e","2840","3825","2958"
"11.04.2024 16:15 - 11.04.2024 16:30","n/e","n/e","n/e","2900","3866","3029"
"11.04.2024 16:30 - 11.04.2024 16:45","n/e","n/e","n/e","2968","3892","3102"
"11.04.2024 16:45 - 11.04.2024 17:00","n/e","n/e","n/e","3040","3910","3176"
"11.04.2024 17:00 - 11.04.2024 17:15","n/e","n/e","n/e","3121","3905","3065"
"11.04.2024 17:15 - 11.04.2024 17:30","n/e","n/e","n/e","3194","3934","3134"
"11.04.2024 17:30 - 11.04.2024 17:45","n/e","n/e","n/e","3264","3981","3203"
"11.04.2024 17:45 - 11.04.2024 18:00","n/e","n/e","n/e","3330","4043","3271"
"11.04.2024 18:00 - 11.04.2024 18:15","n/e","n/e","n/e","3401","4111","3200"
"11.04.2024 18:15 - 11.04.2024 18:30","n/e","n/e","n/e","3463","4186","3280"
"11.04.2024 18:30 - 11.04.2024 18:45","n/e","n/e","n/e","3523","4262","3367"
"11.04.2024 18:45 - 11.04.2024 19:00","n/e","n/e","n/e","3581","4335","3459"
"11.04.2024 19:00 - 11.04.2024 19:15","n/e","n/e","n/e","3643","4417","3260"
"11.04.2024 19:15 - 11.04.2024 19:30","n/e","n/e","n/e","3696","4483","3354"
"11.04.2024 19:30 - 11.04.2024 19:45","n/e","n/e","n/e","3747","4543","3449"
"11.04.2024 19:45 - 11.04.2024 20:00","n/e","n/e","n/e","3798","4598","3544"
"11.04.2024 20:00 - 11.04.2024 20:15","n/e","n/e","n/e","3843","4659","3151"
"11.04.2024 20:15 - 11.04.2024 20:30","n/e","n/e","n/e","3903","4703","3244"
"11.04.2024 20:30 - 11.04.2024 20:45","n/e","n/e","n/e","3970","4742","3332"
"11.04.2024 20:45 - 11.04.2024 21:00","n/e","n/e","n/e","4039","4774","3409"
"11.04.2024 21:00 - 11.04.2024 21:15","n/e","n/e","n/e","4134","4819","4415"
"11.04.2024 21:15 - 11.04.2024 21:30","n/e","n/e","n/e","4184","4833","4416"
"11.04.2024 21:30 - 11.04.2024 21:45","n/e","n/e","n/e","4216","4835","4398"
"11.04.2024 21:45 - 11.04.2024 22:00","n/e","n/e","n/e","4229","4823","4364"
"11.04.2024 22:00 - 11.04.2024 22:15","n/e","n/e","n/e","4255","4834","4889"
"11.04.2024 22:15 - 11.04.2024 22:30","n/e","n/e","n/e","4234","4784","4825"
"11.04.2024 22:30 - 11.04.2024 22:45","n/e","n/e","n/e","4199","4713","4752"
"11.04.2024 22:45 - 11.04.2024 23:00","n/e","n/e","n/e","4150","4623","4676"
"11.04.2024 23:00 - 11.04.2024 23:15","n/e","n/e","n/e","4110","4537","4883"
"11.04.2024 23:15 - 11.04.2024 23:30","n/e","n/e","n/e","4040","4426","4786"
"11.04.2024 23:30 - 11.04.2024 23:45","n/e","n/e","n/e","3963","4311","4687"
"11.04.2024 23:45 - 12.04.2024 00:00","n/e","n/e","n/e","3881","4198","4587"
"12.04.2024 00:00 - 12.04.2024 00:15","n/e","n/e","n/e","3898","4600","4600"
"12.04.2024 00:15 - 12.04.2024 00:30","n/e","n/e","n/e","3814","4510","4510"
"12.04.2024 00:30 - 12.04.2024 00:45","n/e","n/e","n/e","3725","4422","4422"
"12.04.2024 00:45 - 12.04.2024 01:00","n/e","n/e","n/e","3635","4334","4334"
"12.04.2024 01:00 - 12.04.2024 01:15","n/e","n/e","n/e","3548","3894","3894"
"12.04.2024 01:15 - 12.04.2024 01:30","n/e","n/e","n/e","3456","3841","3841"
"12.04.2024 01:30 - 12.04.2024 01:45","n/e","n/e","n/e","3364","3791","3791"
"12.04.2024 01:45 - 12.04.2024 02:00","n/e","n/e","n/e","3275","3738","3738"
"12.04.2024 02:00 - 12.04.2024 02:15","n/e","n/e","n/e","3180","3948","3948"
"12.04.2024 02:15 - 12.04.2024 02:30","n/e","n/e","n/e","3100","3841","3841"
"12.04.2024 02:30 - 12.04.2024 02:45","n/e","n/e","n/e","3029","3734","3734"
"12.04.2024 02:45 - 12.04.2024 03:00","n/e","n/e","n/e","2965","3631","3631"
"12.04.2024 03:00 - 12.04.2024 03:15","n/e","n/e","n/e","2899","3723","3723"
"12.04.2024 03:15 - 12.04.2024 03:30","n/e","n/e","n/e","2848","3628","3628"
"12.04.2024 03:30 - 12.04.2024 03:45","n/e","n/e","n/e","2801","3530","3530"
"12.04.2024 03:45 - 12.04.2024 04:00","n/e","n/e","n/e","2760","3434","3434"
"12.04.2024 04:00 - 12.04.2024 04:15","n/e","n/e","n/e","2715","3373","3373"
"12.04.2024 04:15 - 12.04.2024 04:30","n/e","n/e","n/e","2683","3288","3288"
"12.04.2024 04:30 - 12.04.2024 04:45","n/e","n/e","n/e","2657","3212","3212"
"12.04.2024 04:45 - 12.04.2024 05:00","n/e","n/e","n/e","2634","3144","3144"
"12.04.2024 05:00 - 12.04.2024 05:15","n/e","n/e","n/e","2614","2935","2935"
"12.04.2024 05:15 - 12.04.2024 05:30","n/e","n/e","n/e","2591","2893","2893"
"12.04.2024 05:30 - 12.04.2024 05:45","n/e","n/e","n/e","2565","2859","2859"
"12.04.2024 05:45 - 12.04.2024 06:00","n/e","n/e","n/e","2537","2830","2830"
"12.04.2024 06:00 - 12.04.2024 06:15","n/e","n/e","n/e","2507","2652","2652"
"12.04.2024 06:15 - 12.04.2024 06:30","n/e","n/e","n/e","2482","2628","2628"
"12.04.2024 06:30 - 12.04.2024 06:45","n/e","n/e","n/e","2459","2608","2608"
"12.04.2024 06:45 - 12.04.2024 07:00","n/e","n/e","n/e","2437","2586","2586"
"12.04.2024 07:00 - 12.04.2024 07:15","n/e","n/e","n/e","2424","2431","2431"
"12.04.2024 07:15 - 12.04.2024 07:30","n/e","n/e","n/e","2395","2395","2395"
"12.04.2024 07:30 - 12.04.2024 07:45","n/e","n/e","n/e","2360","2353","2353"
"12.04.2024 07:45 - 12.04.2024 08:00","n/e","n/e","n/e","2316","2307","2307"
"12.04.2024 08:00 - 12.04.2024 08:15","n/e","n/e","n/e","2283","2205","2205"
"12.04.2024 08:15 - 12.04.2024 08:30","n/e","n/e","n/e","2222","2156","2156"
"12.04.2024 08:30 - 12.04.2024 08:45","n/e","n/e","n/e","2152","2102","2102"
"12.04.2024 08:45 - 12.04.2024 09:00","n/e","n/e","n/e","2077","2047","2047"
"12.04.2024 09:00 - 12.04.2024 09:15","n/e","n/e","n/e","1995","1989","2047"
"12.04.2024 09:15 - 12.04.2024 09:30","n/e","n/e","n/e","1925","1936","1997"
"12.04.2024 09:30 - 12.04.2024 09:45","n/e","n/e","n/e","1864","1886","1952"
"12.04.2024 09:45 - 12.04.2024 10:00","n/e","n/e","n/e","1812","1840","1912"
"12.04.2024 10:00 - 12.04.2024 10:15","n/e","n/e","n/e","1759","1795","2034"
"12.04.2024 10:15 - 12.04.2024 10:30","n/e","n/e","n/e","1718","1754","1999"
"12.04.2024 10:30 - 12.04.2024 10:45","n/e","n/e","n/e","1682","1715","1966"
"12.04.2024 10:45 - 12.04.2024 11:00","n/e","n/e","n/e","1649","1681","1936"
"12.04.2024 11:00 - 12.04.2024 11:15","n/e","n/e","n/e","1612","1634","1472"
"12.04.2024 11:15 - 12.04.2024 11:30","n/e","n/e","n/e","1588","1618","1469"
"12.04.2024 11:30 - 12.04.2024 11:45","n/e","n/e","n/e","1568","1615","1467"
"12.04.2024 11:45 - 12.04.2024 12:00","n/e","n/e","n/e","1554","1622","1468"
"12.04.2024 12:00 - 12.04.2024 12:15","n/e","n/e","n/e","1535","1629","1576"
"12.04.2024 12:15 - 12.04.2024 12:30","n/e","n/e","n/e","1531","1650","1568"
"12.04.2024 12:30 - 12.04.2024 12:45","n/e","n/e","n/e","1532","1674","1560"
"12.04.2024 12:45 - 12.04.2024 13:00","n/e","n/e","n/e","1536","1699","1557"
"12.04.2024 13:00 - 12.04.2024 13:15","n/e","n/e","n/e","1548","1730","1828"
"12.04.2024 13:15 - 12.04.2024 13:30","n/e","n/e","n/e","1546","1750","1840"
"12.04.2024 13:30 - 12.04.2024 13:45","n/e","n/e","n/e","1537","1764","1840"
"12.04.2024 13:45 - 12.04.2024 14:00","n/e","n/e","n/e","1525","1775","1834"
"12.04.2024 14:00 - 12.04.2024 14:15","n/e","n/e","n/e","1501","1781","1655"
"12.04.2024 14:15 - 12.04.2024 14:30","n/e","n/e","n/e","1496","1790","1693"
"12.04.2024 14:30 - 12.04.2024 14:45","n/e","n/e","n/e","1498","1802","1726"
"12.04.2024 14:45 - 12.04.2024 15:00","n/e","n/e","n/e","1509","1819","1754"
"12.04.2024 15:00 - 12.04.2024 15:15","n/e","n/e","n/e","1520","1823","1719"
"12.04.2024 15:15 - 12.04.2024 15:30","n/e","n/e","n/e","1538","1860","1723"
"12.04.2024 15:30 - 12.04.2024 15:45","n/e","n/e","n/e","1557","1910","1726"
"12.04.2024 15:45 - 12.04.2024 16:00","n/e","n/e","n/e","1576","1966","1734"
"12.04.2024 16:00 - 12.04.2024 16:15","n/e","n/e","n/e","1594","2045","1682"
"12.04.2024 16:15 - 12.04.2024 16:30","n/e","n/e","n/e","1615","2090","1703"
"12.04.2024 16:30 - 12.04.2024 16:45","n/e","n/e","n/e","1637","2120","1720"
"12.04.2024 16:45 - 12.04.2024 17:00","n/e","n/e","n/e","1659","2138","1744"
"12.04.2024 17:00 - 12.04.2024 17:15","n/e","n/e","n/e","1681","2148","1647"
"12.04.2024 17:15 - 12.04.2024 17:30","n/e","n/e","n/e","1707","2158","1683"
"12.04.2024 17:30 - 12.04.2024 17:45","n/e","n/e","n/e","1733","2173","1713"
"12.04.2024 17:45 - 12.04.2024 18:00","n/e","n/e","n/e","1761","2190","1742"
"12.04.2024 18:00 - 12.04.2024 18:15","n/e","n/e","n/e","1788","2213","2026"
"12.04.2024 18:15 - 12.04.2024 18:30","n/e","n/e","n/e","1818","2228","2044"
"12.04.2024 18:30 - 12.04.2024 18:45","n/e","n/e","n/e","1850","2239","2056"
"12.04.2024 18:45 - 12.04.2024 19:00","n/e","n/e","n/e","1883","2250","2068"
"12.04.2024 19:00 - 12.04.2024 19:15","n/e","n/e","n/e","1914","2249","2025"
"12.04.2024 19:15 - 12.04.2024 19:30","n/e","n/e","n/e","1953","2269","2077"
"12.04.2024 19:30 - 12.04.2024 19:45","n/e","n/e","n/e","1996","2298","2128"
"12.04.2024 19:45 - 12.04.2024 20:00","n/e","n/e","n/e","2042","2335","2181"
"12.04.2024 20:00 - 12.04.2024 20:15","n/e","n/e","n/e","2090","2377","2103"
"12.04.2024 20:15 - 12.04.2024 20:30","n/e","n/e","n/e","2140","2420","2178"
"12.04.2024 20:30 - 12.04.2024 20:45","n/e","n/e","n/e","2191","2461","2250"
"12.04.2024 20:45 - 12.04.2024 21:00","n/e","n/e","n/e","2240","2498","2318"
"12.04.2024 21:00 - 12.04.2024 21:15","n/e","n/e","n/e","2303","2548","2532"
"12.04.2024 21:15 - 12.04.2024 21:30","n/e","n/e","n/e","2339","2571","2571"
"12.04.2024 21:30 - 12.04.2024 21:45","n/e","n/e","n/e","2363","2583","2601"
"12.04.2024 21:45 - 12.04.2024 22:00","n/e","n/e","n/e","2379","2585","2620"
"12.04.2024 22:00 - 12.04.2024 22:15","n/e","n/e","n/e","2397","2593","2868"
"12.04.2024 22:15 - 12.04.2024 22:30","n/e","n/e","n/e","2399","2579","2857"
"12.04.2024 22:30 - 12.04.2024 22:45","n/e","n/e","n/e","2397","2558","2841"
"12.04.2024 22:45 - 12.04.2024 23:00","n/e","n/e","n/e","2392","2533","2820"
"12.04.2024 23:00 - 12.04.2024 23:15","n/e","n/e","n/e","2390","2508","3093"
"12.04.2024 23:15 - 12.04.2024 23:30","n/e","n/e","n/e","2379","2478","3050"
"12.04.2024 23:30 - 12.04.2024 23:45","n/e","n/e","n/e","2365","2447","3003"
"12.04.2024 23:45 - 13.04.2024 00:00","n/e","n/e","n/e","2348","2416","2953"
"13.04.2024 00:00 - 13.04.2024 00:15","n/e","n/e","n/e","2512","2895","2895"
"13.04.2024 00:15 - 13.04.2024 00:30","n/e","n/e","n/e","2476","2857","2857"
"13.04.2024 00:30 - 13.04.2024 00:45","n/e","n/e","n/e","2438","2820","2820"
"13.04.2024 00:45 - 13.04.2024 01:00","n/e","n/e","n/e","2398","2785","2785"
"13.04.2024 01:00 - 13.04.2024 01:15","n/e","n/e","n/e","2357","2670","2670"
"13.04.2024 01:15 - 13.04.2024 01:30","n/e","n/e","n/e","2319","2637","2637"
"13.04.2024 01:30 - 13.04.2024 01:45","n/e","n/e","n/e","2283","2603","2603"
"13.04.2024 01:45 - 13.04.2024 02:00","n/e","n/e","n/e","2247","2567","2567"
"13.04.2024 02:00 - 13.04.2024 02:15","n/e","n/e","n/e","2216","2558","2558"
"13.04.2024 02:15 - 13.04.2024 02:30","n/e","n/e","n/e","2180","2515","2515"
"13.04.2024 02:30 - 13.04.2024 02:45","n/e","n/e","n/e","2143","2465","2465"
"13.04.2024 02:45 - 13.04.2024 03:00","n/e","n/e","n/e","2104","2411","2411"
"13.04.2024 03:00 - 13.04.2024 03:15","n/e","n/e","n/e","2069","2277","2277"
"13.04.2024 03:15 - 13.04.2024 03:30","n/e","n/e","n/e","2026","2218","2218"
"13.04.2024 03:30 - 13.04.2024 03:45","n/e","n/e","n/e","1981","2156","2156"
"13.04.2024 03:45 - 13.04.2024 04:00","n/e","n/e","n/e","1935","2094","2094"
"13.04.2024 04:00 - 13.04.2024 04:15","n/e","n/e","n/e","1888","1955","1955"
"13.04.2024 04:15 - 13.04.2024 04:30","n/e","n/e","n/e","1845","1894","1894"
"13.04.2024 04:30 - 13.04.2024 04:45","n/e","n/e","n/e","1804","1835","1835"
"13.04.2024 04:45 - 13.04.2024 05:00","n/e","n/e","n/e","1766","1779","1779"
"13.04.2024 05:00 - 13.04.2024 05:15","n/e","n/e","n/e","1728","1633","1633"
"13.04.2024 05:15 - 13.04.2024 05:30","n/e","n/e","n/e","1695","1597","1597"
"13.04.2024 05:30 - 13.04.2024 05:45","n/e","n/e","n/e","1664","1566","1566"
"13.04.2024 05:45 - 13.04.2024 06:00","n/e","n/e","n/e","1635","1538","1538"
"13.04.2024 06:00 - 13.04.2024 06:15","n/e","n/e","n/e","1607","1409","1409"
"13.04.2024 06:15 - 13.04.2024 06:30","n/e","n/e","n/e","1578","1392","1392"
"13.04.2024 06:30 - 13.04.2024 06:45","n/e","n/e","n/e","1547","1378","1378"
"13.04.2024 06:45 - 13.04.2024 07:00","n/e","n/e","n/e","1517","1365","1365"
"13.04.2024 07:00 - 13.04.2024 07:15","n/e","n/e","n/e","1486","1501","1501"
"13.04.2024 07:15 - 13.04.2024 07:30","n/e","n/e","n/e","1456","1482","1482"
"13.04.2024 07:30 - 13.04.2024 07:45","n/e","n/e","n/e","1427","1461","1461"
"13.04.2024 07:45 - 13.04.2024 08:00","n/e","n/e","n/e","1398","1438","1438"
"13.04.2024 08:00 - 13.04.2024 08:15","n/e","n/e","n/e","1372","1591","1591"
"13.04.2024 08:15 - 13.04.2024 08:30","n/e","n/e","n/e","1344","1564","1564"
"13.04.2024 08:30 - 13.04.2024 08:45","n/e","n/e","n/e","1315","1531","1531"
"13.04.2024 08:45 - 13.04.2024 09:00","n/e","n/e","n/e","1285","1493","1493"
"13.04.2024 09:00 - 13.04.2024 09:15","n/e","n/e","n/e","1261","1460","1398"
"13.04.2024 09:15 - 13.04.2024 09:30","n/e","n/e","n/e","1223","1414","1360"
"13.04.2024 09:30 - 13.04.2024 09:45","n/e","n/e","n/e","1180","1367","1322"
"13.04.2024 09:45 - 13.04.2024 10:00","n/e","n/e","n/e","1136","1317","1287"
"13.04.2024 10:00 - 13.04.2024 10:15","n/e","n/e","n/e","1082","1269","1225"
"13.04.2024 10:15 - 13.04.2024 10:30","n/e","n/e","n/e","1047","1217","1206"
"13.04.2024 10:30 - 13.04.2024 10:45","n/e","n/e","n/e","1022","1167","1200"
"13.04.2024 10:45 - 13.04.2024 11:00","n/e","n/e","n/e","1007","1122","1204"
"13.04.2024 11:00 - 13.04.2024 11:15","n/e","n/e","n/e","983","1054","964"
"13.04.2024 11:15 - 13.04.2024 11:30","n/e","n/e","n/e","988","1041","979"
"13.04.2024 11:30 - 13.04.2024 11:45","n/e","n/e","n/e","1002","1050","1005"
"13.04.2024 11:45 - 13.04.2024 12:00","n/e","n/e","n/e","1025","1078","1040"
"13.04.2024 12:00 - 13.04.2024 12:15","n/e","n/e","n/e","1046","1110","967"
"13.04.2024 12:15 - 13.04.2024 12:30","n/e","n/e","n/e","1082","1156","1019"
"13.04.2024 12:30 - 13.04.2024 12:45","n/e","n/e","n/e","1123","1204","1077"
"13.04.2024 12:45 - 13.04.2024 13:00","n/e","n/e","n/e","1166","1252","1138"
"13.04.2024 13:00 - 13.04.2024 13:15","n/e","n/e","n/e","1216","1306","1092"
"13.04.2024 13:15 - 13.04.2024 13:30","n/e","n/e","n/e","1259","1351","1158"
"13.04.2024 13:30 - 13.04.2024 13:45","n/e","n/e","n/e","1300","1393","1226"
"13.04.2024 13:45 - 13.04.2024 14:00","n/e","n/e","n/e","1338","1435","1293"
"13.04.2024 14:00 - 13.04.2024 14:15","n/e","n/e","n/e","1379","1475","1113"
"13.04.2024 14:15 - 13.04.2024 14:30","n/e","n/e","n/e","1416","1520","1180"
"13.04.2024 14:30 - 13.04.2024 14:45","n/e","n/e","n/e","1453","1569","1247"
"13.04.2024 14:45 - 13.04.2024 15:00","n/e","n/e","n/e","1490","1620","1316"
"13.04.2024 15:00 - 13.04.2024 15:15","n/e","n/e","n/e","1531","1681","1222"
"13.04.2024 15:15 - 13.04.2024 15:30","n/e","n/e","n/e","1564","1728","1298"
"13.04.2024 15:30 - 13.04.2024 15:45","n/e","n/e","n/e","1595","1770","1370"
"13.04.2024 15:45 - 13.04.2024 16:00","n/e","n/e","n/e","1626","1809","1443"
"13.04.2024 16:00 - 13.04.2024 16:15","n/e","n/e","n/e","1649","1842","1088"
"13.04.2024 16:15 - 13.04.2024 16:30","n/e","n/e","n/e","1687","1888","1200"
"13.04.2024 16:30 - 13.04.2024 16:45","n/e","n/e","n/e","1731","1942","1318"
"13.04.2024 16:45 - 13.04.2024 17:00","n/e","n/e","n/e","1782","1998","1440"
"13.04.2024 17:00 - 13.04.2024 17:15","n/e","n/e","n/e","1835","2072","1201"
"13.04.2024 17:15 - 13.04.2024 17:30","n/e","n/e","n/e","1893","2113","1318"
"13.04.2024 17:30 - 13.04.2024 17:45","n/e","n/e","n/e","1954","2140","1437"
"13.04.2024 17:45 - 13.04.2024 18:00","n/e","n/e","n/e","2016","2165","1556"
"13.04.2024 18:00 - 13.04.2024 18:15","n/e","n/e","n/e","2081","2145","1626"
"13.04.2024 18:15 - 13.04.2024 18:30","n/e","n/e","n/e","2147","2219","1733"
"13.04.2024 18:30 - 13.04.2024 18:45","n/e","n/e","n/e","2214","2335","1844"
"13.04.2024 18:45 - 13.04.2024 19:00","n/e","n/e","n/e","2283","2475","1957"
"13.04.2024 19:00 - 13.04.2024 19:15","n/e","n/e","n/e","2355","2692","2205"
"13.04.2024 19:15 - 13.04.2024 19:30","n/e","n/e","n/e","2427","2800","2305"
"13.04.2024 19:30 - 13.04.2024 19:45","n/e","n/e","n/e","2502","2857","2391"
"13.04.2024 19:45 - 13.04.2024 20:00","n/e","n/e","n/e","2576","2877","2470"
"13.04.2024 20:00 - 13.04.2024 20:15","n/e","n/e","n/e","2663","2859","2253"
"13.04.2024 20:15 - 13.04.2024 20:30","n/e","n/e","n/e","2732","2872","2340"
"13.04.2024 20:30 - 13.04.2024 20:45","n/e","n/e","n/e","2794","2910","2423"
"13.04.2024 20:45 - 13.04.2024 21:00","n/e","n/e","n/e","2850","2966","2499"
"13.04.2024 21:00 - 13.04.2024 21:15","n/e","n/e","n/e","2919","3043","2845"
"13.04.2024 21:15 - 13.04.2024 21:30","n/e","n/e","n/e","2956","3106","2882"
"13.04.2024 21:30 - 13.04.2024 21:45","n/e","n/e","n/e","2982","3157","2909"
"13.04.2024 21:45 - 13.04.2024 22:00","n/e","n/e","n/e","2997","3196","2928"
"13.04.2024 22:00 - 13.04.2024 22:15","n/e","n/e","n/e","3020","3244","3215"
"13.04.2024 22:15 - 13.04.2024 22:30","n/e","n/e","n/e","3015","3263","3222"
"13.04.2024 22:30 - 13.04.2024 22:45","n/e","n/e","n/e","3002","3274","3220"
"13.04.2024 22:45 - 13.04.2024 23:00","n/e","n/e","n/e","2984","3277","3211"
"13.04.2024 23:00 - 13.04.2024 23:15","n/e","n/e","n/e","2957","3289","3273"
"13.04.2024 23:15 - 13.04.2024 23:30","n/e","n/e","n/e","2943","3271","3272"
"13.04.2024 23:30 - 13.04.2024 23:45","n/e","n/e","n/e","2936","3243","3269"
"13.04.2024 23:45 - 14.04.2024 00:00","n/e","n/e","n/e","2935","3210","3265"
"14.04.2024 00:00 - 14.04.2024 00:15","n/e","n/e","n/e","3146","3241","3241"
"14.04.2024 00:15 - 14.04.2024 00:30","n/e","n/e","n/e","3139","3241","3241"
"14.04.2024 00:30 - 14.04.2024 00:45","n/e","n/e","n/e","3131","3241","3241"
"14.04.2024 00:45 - 14.04.2024 01:00","n/e","n/e","n/e","3122","3238","3238"
"14.04.2024 01:00 - 14.04.2024 01:15","n/e","n/e","n/e","3116","3184","3184"
"14.04.2024 01:15 - 14.04.2024 01:30","n/e","n/e","n/e","3107","3178","3178"
"14.04.2024 01:30 - 14.04.2024 01:45","n/e","n/e","n/e","3097","3165","3165"
"14.04.2024 01:45 - 14.04.2024 02:00","n/e","n/e","n/e","3084","3144","3144"
"14.04.2024 02:00 - 14.04.2024 02:15","n/e","n/e","n/e","3088","3108","3108"
"14.04.2024 02:15 - 14.04.2024 02:30","n/e","n/e","n/e","3054","3059","3059"
"14.04.2024 02:30 - 14.04.2024 02:45","n/e","n/e","n/e","3005","3000","3000"
"14.04.2024 02:45 - 14.04.2024 03:00","n/e","n/e","n/e","2942","2934","2934"
"14.04.2024 03:00 - 14.04.2024 03:15","n/e","n/e","n/e","2886","2759","2759"
"14.04.2024 03:15 - 14.04.2024 03:30","n/e","n/e","n/e","2804","2682","2682"
"14.04.2024 03:30 - 14.04.2024 03:45","n/e","n/e","n/e","2717","2601","2601"
"14.04.2024 03:45 - 14.04.2024 04:00","n/e","n/e","n/e","2628","2520","2520"
"14.04.2024 04:00 - 14.04.2024 04:15","n/e","n/e","n/e","2540","2255","2255"
"14.04.2024 04:15 - 14.04.2024 04:30","n/e","n/e","n/e","2449","2192","2192"
"14.04.2024 04:30 - 14.04.2024 04:45","n/e","n/e","n/e","2360","2130","2130"
"14.04.2024 04:45 - 14.04.2024 05:00","n/e","n/e","n/e","2274","2069","2069"
"14.04.2024 05:00 - 14.04.2024 05:15","n/e","n/e","n/e","2186","1989","1989"
"14.04.2024 05:15 - 14.04.2024 05:30","n/e","n/e","n/e","2109","1925","1925"
"14.04.2024 05:30 - 14.04.2024 05:45","n/e","n/e","n/e","2038","1866","1866"
"14.04.2024 05:45 - 14.04.2024 06:00","n/e","n/e","n/e","1973","1811","1811"
